Gene	CRE1	CRE2	CRE3	CRE4	FLOX1A	FLOX1	FLOX2A	FLOX2	FLOX3	FLOX4A
Spag6	0	0.13346097	0.048775512	0.01890166	0.143953003	0.020906446	0.213834788	0.076214596	0	0.13808651
Spag6l	0.110904332	0.038131706	0.073163267	0	0.017994125	0.020906446	0.058318579	0.019053649	0.018646877	0.017260814
Spag7	53.45588804	51.93538331	51.87275649	48.35044737	65.91248129	63.59740809	67.88282546	51.23526236	47.73600616	45.22333215
Spag9	223.4167769	214.3573842	360.255928	333.8222248	136.6833764	156.2547758	145.4270954	269.2090078	327.9239861	284.2338208
Sparc	25.32315582	30.33377197	22.46112305	21.22656466	27.98086498	16.28612127	25.25194452	14.4045587	25.30381264	31.8979839
Sparcl1	10.09229422	5.414702224	6.170102206	6.766794432	15.69087734	10.78772603	15.41554427	8.936161416	12.88499229	16.24242578
Spast	36.04390791	36.45391075	35.11836829	32.94559412	32.80329058	42.87912031	36.04088156	46.37658185	41.58253662	37.43870512
Spata1	1.977793921	1.525268232	2.902142935	2.873052385	3.184960193	2.676025061	2.274424564	3.124798448	1.715512721	2.399253118
Spata13	8.558117622	9.380399628	71.1634713	54.94712686	56.21364771	17.66594669	59.87374067	25.45567516	37.25646106	82.40312506
Spata16	0	0	0.024387756	0.075606642	0	0	0	0	0.018646877	0
Spata17	0.110904332	0.038131706	0.146326535	0	0.179941254	0	0	0.038107298	0	0
Spata2	43.51146627	42.57404953	45.3124502	44.55121362	28.79060062	30.2725335	25.60185599	35.23019714	43.42857748	34.97040875
Spata21	0.221808664	0.324119499	0.097551023	0.302426567	0.431859009	0.083625783	0.15551621	0.057160947	0.167821897	0.345216276
Spata24	0.110904332	0.038131706	0	0.056704981	0.23392363	0.229970904	0.583185786	0.20959014	0.07458751	0.069043255
Spata2l	3.456518349	3.203063288	2.853367424	3.137675631	4.606496099	2.090644579	3.790707607	3.658300622	3.114028527	4.36698589
Spata31d1a	0	0	0	0.264623246	0	0	0.019439526	0.019053649	0	0
Spata31d1b	0.295744885	0.381317058	0.195102046	0.378033209	0.089970627	0	0.311032419	0	0.018646877	0.258912207
Spata32	0.055452166	0.019065853	0.024387756	0.075606642	0	0	0.038879052	0.095268245	0.07458751	0.155347324
Spata33	0.036968111	0.019065853	0.073163267	0.075606642	0.323894257	0.376316024	0.174955736	0.171482842	0	0.258912207
Spata48	0.184840553	0.019065853	0.317040825	0.529246492	0.23392363	0.292690241	0.213834788	0.114321894	0.037293755	0.034521628
Spata5	17.09775119	16.79701641	15.41306164	15.72618147	15.11506532	25.65220898	16.60135537	18.63446879	20.38103701	16.0180352
Spata6	43.19723733	40.41960815	29.19214364	28.84393381	26.6492997	32.55133609	25.32970263	31.03839434	26.60909406	30.87959588
Spata7	2.73564019	2.23070479	1.951020461	1.965772684	1.457524156	3.031434639	1.88563404	2.591296274	1.790100231	1.846907076
Spatc1	0.073936221	0.076263412	3.097244981	1.417624532	0.863718019	0.355409578	1.205250624	0.114321894	1.08151889	1.070170455
Spats1	0	0.228790235	0.024387756	0.037803321	0.143953003	0	0.15551621	0	0	0.051782441
Spats2	7.134845361	6.768377781	4.462959303	4.063856992	4.930390356	5.414769459	6.415043643	6.706884474	4.754953739	6.421022732
Spats2l	0.591489771	0.171592676	0.048775512	0.529246492	0.179941254	0.083625783	0.136076683	0.266751087	0.205115651	0.086304069
Spc24	10.73923615	7.931394808	3.706938875	2.759642422	8.601191934	16.3906535	9.719763095	11.92758432	10.14390131	8.526842015
Spc25	15.87780354	11.32511662	6.974898146	4.42298854	7.179656029	19.61024615	7.931326686	18.02475202	12.92228604	9.113709684
Spcs1	81.84739704	76.45407014	69.60265493	76.94865959	79.67798721	97.27769225	80.73235227	66.59250351	71.62265612	55.33816903
Spcs2	240.8472411	226.8645837	216.2462303	214.911879	277.8113018	274.6061654	265.368972	216.1636487	244.2181534	208.1136319
Spcs3	118.5197628	121.8689318	114.6956153	126.24419	91.44614521	142.9582763	110.9219364	143.2262801	149.7717193	109.4853419
Spdef	0.073936221	0.095329265	0	0	0.143953003	0	0.058318579	0.133375544	0	0
Spdl1	19.09402917	17.31179444	15.51061266	13.66590049	7.125673653	37.2134735	10.32238841	33.45820777	22.95430609	13.56699964
Spdya	0.462101383	0.45758047	0.926734719	0.45363985	0.485841385	0.836257832	0.524867207	0.495394876	0.372937548	0.466041972
Specc1	58.02144971	52.65988572	63.7739813	61.10906816	40.27085261	58.91436423	41.21179552	82.92148077	56.25762914	46.10363365
Specc1l	99.0006004	105.0337836	113.5493908	110.5558118	57.68916599	73.02621514	56.19967022	102.7753831	133.8286391	105.2737033
Spef1	5.230987661	7.855131396	5.462857289	4.819923409	6.963726524	6.460091748	6.259527433	4.32517834	4.307428681	3.883683104
Spef2	1.478724427	2.078177966	1.487653101	0.850574719	0.647788514	0.961696506	0.583185786	1.733882066	0.522112567	0.897562317
Speg	4.399205171	5.395636372	4.19469399	3.610217141	6.459891014	10.9131647	5.30699065	12.93742772	6.806110254	6.81802145
Spen	58.53900326	45.52925673	73.82173668	62.73461095	49.68178019	45.1579229	50.89267957	116.3225276	81.50550115	78.24326894
Spg11	32.14377224	29.66646712	35.09398053	30.3749683	20.35135581	29.05995964	18.46754988	50.26352626	39.23303006	39.82069743
Spg20	39.14922921	31.51585485	37.84979693	31.60357623	21.86286234	40.74666284	19.57560287	46.68144023	34.47807633	23.44018514
Spg21	152.7892014	151.7451233	147.9117387	156.8081749	157.6105443	164.3873832	166.5384209	132.4038074	135.4882112	141.1589352
Spg7	63.23395332	57.4835465	48.67796049	53.54840399	67.74788208	61.67401507	65.37512658	61.40991097	54.76587894	54.28525939
Sphk1	33.17887933	27.62642086	30.7041845	28.03116241	24.09413389	16.22340193	19.12849377	19.68241949	30.00282575	20.78201981
Sphk2	83.95457935	76.81632135	79.45530825	81.39054979	93.51546963	63.43015652	84.89241087	62.01962774	69.17991518	60.13667527
Sphkap	0.221808664	0.324119499	0.146326535	0.113409963	0.287906006	0.125438675	0.272153367	0.114321894	0.130528142	0.086304069
Spi1	375.3002596	398.9720378	317.4066412	350.6825059	642.0843761	377.7794754	619.1683487	279.9743195	334.5436276	434.4892049
Spib	0.628457882	0.800765822	0.219489802	0.45363985	2.357230426	0.898977169	3.537993767	0.095268245	1.156106399	2.761730207
Spic	12.34734897	11.05819468	19.071225	18.50472556	15.29500658	15.84708591	18.4092313	19.5680976	21.48120277	22.1456241
Spice1	13.04974307	11.80176295	7.608979796	9.261813609	5.236290487	10.53684868	5.365309229	13.58525179	9.957432535	9.476186774
Spidr	28.05879601	23.67978931	32.33816413	26.02758641	23.96817501	25.98671211	24.72707731	35.17303619	31.15893215	32.29498261
Spin1	51.4041579	50.67703702	53.60428715	51.63933628	40.10890549	40.51669194	42.98079241	49.3108438	48.29541248	53.61208765
Spin2c	0.018484055	0.13346097	0	0	0.125958878	0	0.136076683	0.019053649	0.07458751	0.017260814
Spin4	0.092420277	0.038131706	0.024387756	0.094508302	0.035988251	0.355409578	0.466548629	0.323912034	0.466171935	0.051782441
Spindoc	12.2918968	11.36324833	9.65755128	12.68301415	19.86551443	12.46024169	20.70309539	11.77515513	13.23928296	14.06756324
Spink10	0.073936221	0	0	0	0.161947128	0	0.038879052	0	0.018646877	0
Spink13	0	0	0	0	0	0	0	0	0	0
Spink2	0.221808664	0.72450241	0.17071429	0.491443171	1.043659272	0.209064458	0.874778679	0.019053649	0.242409406	0.604128483
Spink8	0	0	0	0	0	0.209064458	0.213834788	0.057160947	0.055940632	0.034521628
Spint1	4.214364617	4.785529079	6.584694054	4.00715201	91.60809234	19.06667856	95.17592023	12.3467646	13.64951426	80.72882613
Spint2	1.719017147	4.347014462	4.755612373	5.443678203	5.254284613	2.592399278	8.028524317	0.533502174	1.659572089	6.386501105
Spire1	46.94950056	43.45107877	46.11724614	39.69348689	18.67790215	43.25543633	19.80887719	61.39085732	44.34227447	22.88783909
Spire2	1.256915763	1.391807262	0.341428581	1.039591323	0.431859009	0.501754699	0.602625312	0.647824069	0.559406322	0.207129766
Spn	9.27899578	13.19357021	9.633163524	12.75862079	138.6987185	19.71477838	159.0542033	22.29276942	24.61387818	78.24326894
Spns1	77.00457454	79.12328955	65.79816503	76.06028155	76.45703876	90.94303918	75.17264778	78.61535608	72.6295875	60.98245514
Spns2	1.182979542	0.743568263	0.536530627	0.926181361	1.835400789	0.209064458	1.943952619	0.476341227	0.764521974	0.310694648
Spns3	0.258776775	0.228790235	0.365816336	0.415836529	2.321242175	0.564474036	3.557433293	0.628770419	0.484818813	1.190996152
Spo11	0	0.019065853	0	0	0.017994125	0	0.233274314	0	0	0.051782441
Spocd1	0	0	0.097551023	0.340229888	0.089970627	0	0.233274314	0.019053649	0.018646877	0.086304069
Spock1	1.256915763	2.097243819	0.780408184	1.75785442	2.645136432	1.379825422	1.943952619	0.323912034	0.727228219	0.655910924
Spock2	2.273538807	2.326034054	2.902142935	3.09987231	4.17463709	2.195176808	2.974247507	1.181326243	1.659572089	1.156474524
Spock3	0.406649217	0.610107293	0.219489802	0.132311623	0.611800263	0.313596687	0.583185786	0.228643789	0.186468774	0.034521628
Spon1	54.02889376	71.66854106	40.21540924	45.72311657	18.17406664	21.01097802	18.15651746	13.03269597	69.81390901	35.02219119
Spon2	0.018484055	0	0.048775512	0	0.017994125	0.083625783	0.136076683	0.019053649	0.018646877	0.017260814
Spop	216.0046707	230.7921494	218.6118426	224.9486607	221.291754	202.3743952	236.7539895	191.3939049	215.837606	258.3943825
Spopl	18.72434806	16.96860908	15.51061266	15.2347383	15.90680684	18.83670765	15.27946759	26.23687477	22.20843099	18.55537483
Spout1	18.04043801	17.69311149	13.82785751	10.64163482	16.80651311	21.11551025	16.75687158	23.85516864	18.79605243	14.49908359
Spp1	1385.749629	1021.719991	3269.812741	2974.516498	2233.358866	3060.996354	2106.292102	3413.937573	1995.551526	1756.995497
Sppl2a	164.8038374	172.4887712	169.446127	166.8449566	146.0043334	147.9967297	164.6527868	174.6648011	188.2215805	204.1781664
Sppl2b	22.45812724	18.3794822	22.46112305	16.57675619	30.93190154	25.25498651	30.15070512	31.97202315	22.37625289	24.80378943
Sppl3	31.95893168	34.64265472	34.63061317	31.13103472	30.1221659	28.93452097	34.56347757	30.20003378	31.10299151	28.51486439
Spr	56.69059773	53.36532228	38.28877654	47.46206933	57.47323648	71.35369947	48.87096884	48.92977082	46.67313415	39.69987173
Spred1	142.6044869	122.4981049	98.13632916	100.7647517	69.07944736	118.1005123	75.28928494	162.2799292	132.1877139	98.26581294
Spred2	29.44510016	24.44242342	33.60632743	29.58109857	22.60062148	32.86493278	23.44406859	45.15714831	44.92032767	32.69198133
Spred3	11.23830565	8.770292335	11.60857174	10.45261822	16.35665998	11.33129362	15.84321385	21.14955047	13.25792984	18.00302879
Sprtn	25.37860798	28.29372571	27.07040889	26.7458495	22.78056274	20.57194265	25.29082357	31.01934069	28.84671935	26.68521813
Spry1	3.29016185	3.41278767	2.853367424	1.682247778	3.418883823	3.240499097	2.099468829	2.019686802	2.834325366	2.623643697
Spry2	17.8371134	11.80176295	20.43693932	16.99259272	20.63926182	20.19562663	19.20625188	32.848491	26.59044718	21.19627934
Spry4	0.425133273	0.495712175	0.17071429	0.415836529	1.673453661	0.501754699	1.516283043	0.914575156	0.708581341	0.690432552
Spryd3	48.2988366	50.50544434	47.87316455	46.17675642	93.26355188	61.67401507	90.37435726	56.77987424	50.70085967	58.41059389
Spryd4	7.578462689	7.931394808	5.828673626	5.254661598	8.277297678	7.170910905	8.242359105	5.982845809	5.873766383	6.23115378
Spryd7	23.75201111	26.00582336	22.48551081	28.93844211	15.3130007	27.70104067	16.79575063	23.39788106	19.31816499	20.67845493
Spsb1	2.384443139	6.062941223	7.121224681	5.76500643	14.48527094	6.146495062	14.65740275	9.564931835	5.351653816	4.746723794
Spsb2	29.81478126	30.58162806	28.77755179	37.19846772	37.60772206	29.2690241	35.65209103	23.58841755	28.19407864	25.59778686
Spsb3	4.491625448	5.395636372	4.780000128	4.725415106	7.287620781	5.561114579	6.220648381	6.630669878	6.638288357	7.422149932
Spsb4	6.358515037	5.18591199	7.608979796	6.275351261	6.873755897	7.860823616	6.240087907	8.116854505	5.165185042	4.332464263
Spta1	0.073936221	0	0	0.075606642	0.107964752	0	0.213834788	0.095268245	0.018646877	0.086304069
Sptan1	174.008897	177.6746832	236.4636798	206.8597717	174.075169	168.9658949	168.871164	269.4185979	214.8679684	223.5102778
Sptb	2.550799637	2.82174623	2.41438782	3.288888914	2.897054187	2.655118615	3.071445138	2.400759783	2.51732845	2.416513931
Sptbn1	99.83238289	86.78776241	75.187451	73.65977068	56.93341272	67.67416501	51.74801872	108.4914778	75.01638781	72.84063422
Sptbn2	12.90187063	14.66164088	12.65724524	17.89987242	27.09915283	13.00380928	15.94041148	7.945371664	9.155616807	8.699450153
Sptbn4	1.737501202	1.887519437	1.682755147	2.66513412	4.768443227	1.421638314	2.391061721	1.600506522	0.93234387	1.242778593
Sptbn5	3.123805352	1.90658529	1.755918414	1.304214569	1.40354178	1.651609217	1.049734414	3.601139675	2.871619121	0.983866386
Sptlc1	64.95297046	56.24426606	52.11663405	57.76347426	43.81569531	56.55193586	47.8017949	53.94088053	51.29755975	49.26236257
Sptlc2	161.1809626	159.8671766	157.8863308	147.8487879	173.3913922	165.6626764	175.6361191	166.1478199	153.6875636	167.8268925
Sptlc3	0	0	0	0	0	0.020906446	0.116637157	0	0	0
Sptssa	95.95073127	85.14809906	74.26071628	77.25108616	48.9080328	116.3025579	54.97498007	93.13423667	77.51506938	45.39594028
Sptssb	0	0	0	0	0	0	0.019439526	0	0	0
Spty2d1	116.3756124	137.5410628	180.4206171	176.6360167	55.08001781	118.184138	54.29459665	146.6368833	177.4809792	141.2625001
Spx	0.240292719	0.247856088	0.073163267	0.151213283	0.143953003	0.229970904	0.15551621	0.438233929	0.055940632	0.431520345
Sqle	18.92767267	16.70168714	17.51040863	13.25006396	35.77232127	32.67677477	36.27415587	27.22766453	27.80249421	58.56594121
Sqor	72.19872016	68.67520216	57.48194032	60.69323163	91.0862627	64.47547881	86.46701249	46.30036725	50.19739398	67.61060764
Sqstm1	1222.683293	1261.225235	1630.931166	1312.833727	498.6172144	689.7872723	505.4276809	656.7792836	705.3740786	571.3674583
Sra1	87.42958176	83.26057963	113.3055132	116.8878681	121.6762759	112.4557719	122.5467731	93.80111439	120.3469468	123.1386456
Srbd1	11.81131136	12.94571412	11.82806154	9.450830213	9.644851207	15.65892789	10.92501372	17.5103035	19.29951812	16.20790415
Src	6.728196144	6.482389987	8.535714515	5.368071561	14.50326506	10.30687777	11.93586908	10.93679457	9.155616807	10.78800862
Srcap	1.515692538	2.154441378	2.731428645	2.551724157	1.673453661	1.881580121	1.710678305	5.030163356	3.263203546	2.692686952
Srcin1	2.199602585	3.279326699	2.658265377	3.666922123	4.588501973	2.613305723	2.85761035	1.067004348	1.58498458	1.467169173
Srd5a1	1.201463597	1.067687763	1.316938811	0.812771398	0.683776765	1.839767229	1.146932045	1.543345575	0.839109483	0.673171738
Srd5a2	0	0	0	0.01890166	0.035988251	0.104532229	0	0	0	0.069043255
Srd5a3	73.47411998	70.81057768	63.62765477	63.9065139	54.39624104	57.65997748	51.49530488	53.90277323	50.38386275	44.18768332
Srebf1	79.20417713	75.36731653	77.08969595	72.03422788	118.8691923	89.50049442	117.3175406	98.50736571	85.96210485	98.66281166
Srebf2	103.3258693	111.3064492	116.1588807	99.57394712	186.2391977	114.7972938	191.2849377	102.1656663	151.8601696	238.5617075
Srek1	73.36321564	76.26341161	70.09041004	83.54533908	64.49094538	88.87330104	66.36654241	96.6401081	86.39098303	67.76595496
Srek1ip1	17.81862935	19.00865534	13.65714322	16.84137944	15.60090671	21.07369735	16.93182731	15.89074333	11.74753277	11.34035466
Srf	54.32463864	51.13461749	52.89704224	52.11187779	58.264978	52.39155314	60.37916835	56.91324978	59.50218581	55.57982042
Srfbp1	18.07740612	16.14877741	16.04714329	14.62988517	17.05843087	20.82282	14.73516085	17.5484108	16.18548959	16.2596866
Srgap1	0.628457882	0.305053646	0.438979604	0.774968077	0.503835511	0.313596687	0.738701995	0.495394876	0.745875096	0.707693366
Srgap2	210.3300657	213.2324989	189.9074541	213.3430412	95.92668243	160.3733456	97.83913532	245.7730194	235.9948805	167.8268925
Srgap3	6.857584531	7.492880191	4.975102174	3.893742048	5.38024349	5.937430604	6.959350376	4.630036725	5.612710099	5.937719946
Srgn	742.6708595	764.6932282	1575.692899	1361.032961	2493.661884	900.9423748	2470.919295	858.462159	1328.701897	1778.433428
Sri	153.990665	164.0044667	128.3771463	142.1593881	158.2763269	140.8049124	155.0302214	127.6785024	136.2340863	146.4062226
Srl	0.998138988	0.667304852	0.463367359	0.945083021	1.259588777	1.651609217	0.835899626	2.095901398	1.491750193	1.0011272
Srm	32.84616634	30.29564026	25.4120415	21.58569621	39.10123446	57.8063226	36.99341834	47.82465918	38.39392058	27.13399929
Srms	0	0	0.024387756	0.113409963	0.089970627	0	0.019439526	0.038107298	0	0.120825697
Srp14	97.9654933	104.0614251	86.55214518	98.66666742	106.5612105	127.5920386	106.8396359	71.88941796	84.65682343	70.11342564
Srp19	48.16944822	42.91723488	42.9956134	40.90319316	50.79741596	49.92459254	56.97725126	45.21430925	39.02791441	40.85634626
Srp54a	5.212503606	3.813170581	4.048367456	3.610217141	1.853394915	4.662137411	2.002271198	7.564298682	5.314360061	7.922713532
Srp54b	0.702394103	0.629173146	0.682857161	0.774968077	0.269911881	0.669006265	0.369350998	0.857414208	0.876403238	0.621389297
Srp54c	20.01823193	15.34801159	15.29112286	14.25185196	17.04043674	21.38729404	17.80660599	19.01554178	19.84027756	19.24580738
Srp68	85.82146894	84.78584786	75.08989997	70.52209505	94.70308191	105.3475803	89.071909	106.528952	94.78207786	90.44666429
Srp72	137.9834731	124.2330975	130.1574525	127.9075361	124.7532713	141.9756733	122.7411684	166.0716053	152.5501041	151.5326843
Srp9	106.9302601	116.8164807	90.42979835	101.1049816	142.7653908	136.8535941	126.2402831	86.33208395	98.67927524	89.16936407
Srpk1	56.32091662	48.54166149	54.79928718	37.36858266	63.64522149	66.81700074	59.85430114	100.2412478	69.60879336	81.10856403
Srpk2	38.68712783	38.4176936	45.33683795	51.60153296	26.9372057	41.81289158	28.69274066	54.24573891	46.43072474	37.12801048
Srpk3	0.221808664	0.190658529	0.317040825	0.264623246	0.575812012	0.188158012	0.991415836	0.304858385	0.205115651	0.690432552
Srpr	127.1887848	122.2121171	140.2539834	116.3775232	133.5883869	123.9543171	129.0201353	155.4968301	149.4174287	142.2981489
Srprb	73.17837509	67.87443633	71.09030803	61.63831465	77.51869216	81.55604502	79.62429928	76.32891819	83.6871858	66.557698
Srpx	0.129388387	0.057197559	0	0	0	0	0.019439526	0	0	0
Srpx2	0.036968111	0.343185352	0	0.132311623	0.197935379	0	0.058318579	0.114321894	0.316996916	0
Srr	3.604390791	4.061026668	3.682551119	3.062068989	4.21062534	4.453072953	3.226961348	5.697041073	3.990431765	3.849161477
Srrd	9.556256611	10.4862191	10.82816356	11.4166029	10.86845173	10.55775512	10.43902556	9.888843869	10.77789514	11.94448315
Srrm1	182.4006581	162.6889228	186.322454	180.3974471	202.1639987	200.7018796	200.6936684	289.7869488	239.6310216	255.5290874
Srrm2	294.2291929	278.3233207	366.8162343	339.9274611	288.9316713	255.2258902	278.9572008	550.174117	409.4108403	405.560081
Srrm3	0.332712996	0.305053646	0.219489802	0.472541511	0.557817887	0.418128916	0.505427681	0.076214596	0.186468774	0.13808651
Srrm4	0.129388387	0.343185352	0.390204092	0.302426567	0.341888382	0.125438675	0.233274314	0.019053649	0.167821897	0.189868952
Srrt	155.2106127	143.5658724	143.082963	136.2242667	212.8525092	221.4410738	211.7547588	226.3192437	197.7501349	206.4911154
Srsf1	7.652398911	6.005743664	5.097040953	5.840613072	4.984372732	8.676175002	4.8987606	9.736414677	7.496044718	8.060800043
Srsf10	92.23543614	90.02895741	91.52724735	90.4633468	88.04525551	121.2364791	94.22338344	117.9039805	110.277633	106.9825239
Srsf11	209.4613151	222.0027912	215.6853119	244.190551	239.1239323	240.1941557	236.8317476	253.9470349	235.2490054	240.9609606
Srsf12	0.018484055	0.076263412	0.097551023	0.113409963	0.107964752	0.083625783	0.077758105	0.038107298	0.055940632	0.017260814
Srsf2	211.5315293	217.0647353	210.7589852	193.3450845	198.9610444	237.1836275	204.9120456	212.6006164	235.454121	203.3323865
Srsf3	277.1129577	268.9619869	242.3899045	261.0319305	347.9344085	421.1394439	353.293949	316.919345	369.9726946	366.4470769
Srsf4	18.83525239	13.23170191	15.09602081	15.32924661	15.97878334	20.04928151	17.24285973	23.32166647	22.30166538	25.85669907
Srsf5	477.9237349	467.132462	574.941342	556.9374244	685.8460891	503.3854017	740.9569803	535.6361828	617.8269891	579.5145624
Srsf6	222.9177074	201.8501847	213.4660261	213.3808445	243.244587	268.8359864	238.289712	258.5580179	260.2731148	222.388325
Srsf7	134.7302794	132.2979533	151.4235755	137.5284813	138.5547655	183.558594	144.8439096	155.935064	172.5768504	159.5934844
Srsf9	72.43901288	76.41593844	62.65214454	71.50498139	115.2703672	82.53864797	117.0842662	65.27780173	79.04411333	71.47702993
Srxn1	196.2082474	170.696581	270.5333746	180.0761189	54.52219992	107.7100087	56.16079116	138.6534043	144.7557093	76.29279698
Ss18	63.40030981	60.05743664	70.04163453	66.77956628	45.2912136	61.15135393	49.95958231	71.9465789	68.11704317	64.36557465
Ss18l1	9.408384168	9.342267922	10.85255131	9.809961761	9.051045069	6.585530423	10.55566272	14.11875396	12.53070162	11.40939792
Ss18l2	9.778065275	8.789358188	7.852857354	6.766794432	11.28231662	10.93407115	11.54707856	9.221966152	8.950501155	9.907707119
Ssb	148.0018311	139.981492	124.9628605	129.6275872	139.9043249	195.1825779	142.0251783	162.4704657	160.4190863	153.690286
Ssbp1	21.42302014	19.90475043	15.6569392	17.74865914	25.33572854	28.68364362	27.3125343	21.14955047	20.53021203	21.69684294
Ssbp2	3.900135677	4.671133961	4.877551151	3.874840387	6.567855766	3.804973133	5.384748755	3.220066693	4.400663068	5.109200884
Ssbp3	28.11424817	25.85329654	24.75357209	28.08786739	22.69059211	28.55820495	22.27769701	26.86564519	28.11949113	23.56101083
Ssbp4	125.5067358	130.2007095	96.28285973	110.1399753	131.8069685	111.849485	124.4712862	94.50609941	98.62333461	97.29920737
Ssc4d	2.643219914	2.802680377	1.536428613	3.307790575	3.796760456	2.090644579	3.052005612	2.762779116	2.051156515	3.331337063
Ssc5d	0.646941937	0.305053646	0.292653069	0.132311623	0.683776765	0.376316024	0.56374626	0.476341227	0.596700077	0.897562317
Ssh1	32.31012873	41.67795445	32.1918376	36.82043451	32.26346682	30.18890772	37.24613218	36.71638177	29.33153816	37.64583489
Ssh2	108.6307932	119.1806465	145.7900039	150.3816103	170.782244	84.52476032	192.3929907	110.9303449	114.081596	129.9911887
Ssh3	83.62186636	74.8525385	82.50377772	68.19719082	50.49151583	58.3080773	56.60790027	85.87479638	70.50384348	58.65224528
Ssna1	39.05680893	41.83048127	31.77724575	33.70166054	57.3472776	47.68760284	57.91034852	36.81165001	33.80678874	39.47548115
Sspn	1.164495486	0.45758047	0.341428581	0.340229888	1.691447786	0.710819157	1.594041148	0.895521506	1.696865844	1.967732773
Sspo	0.055452166	0.057197559	0.024387756	0.226819925	0.323894257	0.083625783	0.56374626	0.038107298	0.391584426	0.276173021
Ssr1	233.2133262	236.283115	240.3901085	230.4301423	264.4056784	278.3902321	277.4797968	278.2023301	281.2508519	235.0059798
Ssr2	121.4587276	111.9737541	100.453166	104.0725423	192.6451064	161.5441066	184.9670917	110.816023	128.9245104	122.1202576
Ssr3	418.2756883	417.8091005	392.3258269	374.0638598	302.8411302	366.7199656	318.3611204	378.8627582	408.553084	381.7056363
Ssr4	94.67533145	86.17765512	81.16245116	93.16628424	162.8648289	116.072587	162.1256484	97.44036136	102.1662413	97.26468574
Ssrp1	138.279218	127.3026998	96.69745157	102.7872294	145.7704098	166.018086	134.5215212	148.4469799	140.3736931	128.4722371
Sstr2	0.314228941	0.438514617	0.487755115	0.207918265	0.287906006	0.020906446	0.136076683	0.095268245	0.111881264	0.103564883
Ssu72	71.27451739	73.61325806	68.43204265	67.06309119	80.77562886	74.07153743	80.94618706	59.79035079	63.26885504	62.60497164
Ssx2ip	10.60984776	9.837980098	12.46214319	8.959387042	10.23865734	17.56141446	10.30294888	19.35850746	15.21585196	11.40939792
St13	243.0838118	233.4041712	220.7335774	203.7598994	140.354178	253.6997196	147.3904876	213.9915327	229.1328296	197.1357544
St14	1.811437423	1.696860908	1.219387788	1.720051099	2.951036563	1.400731868	4.121179552	1.84820396	1.044225135	3.296815435
St18	1.07207521	1.887519437	1.707142903	0.982886342	0.647788514	1.672515663	0.583185786	2.896154659	0.857756361	0.690432552
St3gal1	160.312212	144.4619674	182.5667396	170.2094521	136.2155292	95.68880237	134.2493679	143.5120848	152.2331072	177.2340361
St3gal2	14.76876022	15.40520915	17.87622497	18.61813552	17.45430162	16.91331464	17.35949689	22.94059348	17.39753662	18.29646262
St3gal3	16.17354842	15.19548476	9.901428837	11.00076637	12.50591714	10.85044536	10.10855362	10.78436538	10.72195451	12.68669814
St3gal4	49.72210886	56.72091239	43.94673587	55.87330822	86.35380773	47.6248835	90.29659915	30.12381919	44.39821511	87.46054351
St3gal5	27.22701352	25.47197948	21.8270414	28.69272053	47.75640877	14.86448295	44.10828493	21.20671142	19.35545875	26.54713162
St3gal6	7.855723519	6.806509486	19.72969441	16.142018	10.31063385	6.334653074	13.64654739	9.965058466	17.90100231	18.03755042
St6gal1	104.3055243	97.63623272	105.3794926	98.19412591	40.07291723	68.19682616	43.7194944	87.98975142	76.35896298	25.21804896
St6gal2	0.018484055	0.019065853	0.024387756	0	0	0.083625783	0	0.133375544	0.018646877	0
St6galnac2	0.295744885	0.038131706	0.073163267	0.01890166	0	0.020906446	0.058318579	0.152429193	0	0.155347324
St6galnac3	0.147872443	0.209724382	0.292653069	0.548148152	1.043659272	0.752632048	0.699822943	0.266751087	0.354290671	1.242778593
St6galnac4	150.1090134	142.6697773	129.011228	144.503194	80.93757599	111.2850109	81.60713095	116.1510448	122.752394	90.2050129
St6galnac5	0.221808664	0.514778028	0.024387756	0.132311623	0.647788514	0.229970904	0.311032419	0.152429193	0.391584426	0.120825697
St6galnac6	50.42450297	56.35866118	37.45959284	42.09399777	30.71597203	36.60718657	29.45088218	35.82086026	34.19837316	30.17190252
St7	9.925937717	11.61110442	8.462551248	8.770370438	15.74485971	14.34182181	17.08734352	13.62335909	14.07839244	17.22629217
St7l	22.90174457	20.99150405	21.21734751	22.26615598	17.90415476	24.46054157	19.28400998	26.17971383	21.61173091	24.23418257
St8sia1	0.221808664	1.353675556	0.414591848	0.415836529	1.079647523	0.418128916	1.088613467	0.41918028	0.279703161	0.793997435
St8sia4	47.22676139	45.70084941	58.31112401	53.35938738	49.9696862	53.77137857	61.6038585	67.88815165	68.3408057	81.72995333
St8sia6	1.367820095	1.525268232	0.341428581	1.398722872	0.683776765	0.79444494	1.010855362	0.057160947	0.5780532	0.932083945
Stab1	1429.261095	1029.95644	1408.027079	1127.465143	527.9296447	1673.41464	466.3736728	2918.35216	1738.784024	457.2734791
Stab2	2.255054751	1.468070674	1.195000032	0.812771398	0.539823762	2.027925241	0.25271384	5.258807144	3.319144178	1.156474524
Stac	0.110904332	0.019065853	0.073163267	0.075606642	0.593806138	0.125438675	0.447109102	0	0.167821897	0.069043255
Stac2	18.63192778	14.05153359	15.70571471	11.98365271	11.21034012	8.592549219	10.20575125	10.61288253	5.724591364	8.561363643
